,ID,STATION,DATE,MIN_TEMP,MAX_TEMP,MAX_WIND_DIRECTION,MAX_WIND_SPEED,MAX_WIND_TIME,RAINFALL_AMOUNT_24HR,RAINFALL_AMOUNT_YEAR_TO_DATE,TIMESTAMP
0,1,MAE HONG SON,6/21/2016,26.4,36.5,WNW,12.97,20:28:00,0.7,285.7,11/13/2020 7:44
110,111,MAE HONG SON,6/22/2016,25.5,34.5,NE,11.12,21:01:00,0.5,286.2,11/13/2020 7:44
223,224,MAE HONG SON,6/23/2016,25.2,36,SE,20.39,19:42:00,0.6,286.8,11/13/2020 7:44
331,332,MAE HONG SON,6/24/2016,25.5,34,ESE,22.24,21:31:00,4.8,291.6,11/13/2020 7:44
438,439,MAE HONG SON,6/25/2016,24.8,31.8,NE,24.09,20:50:00,36.6,328.2,11/13/2020 7:44
541,542,MAE HONG SON,6/26/2016,24,34.9,SSE,22.24,22:14:00,5.1,333.3,11/13/2020 7:44
647,648,MAE HONG SON,6/28/2016,25,35.6,SSE,12.97,19:34:00,0,333.3,11/13/2020 7:44
755,756,MAE HONG SON,6/29/2016,25.4,33.5,WNW,11.12,21:03:00,1,334.3,11/13/2020 7:44
864,865,MAE HONG SON,7/1/2016,24.9,31.5,NW,12.97,20:56:00,33.8,388.6,11/13/2020 7:44
969,970,MAE HONG SON,7/2/2016,23.5,33.1,WNW,14.83,13:32:00,13.3,401.9,11/13/2020 7:44
1081,1082,MAE HONG SON,6/27/2016,25,35.6,SSE,12.97,19:34:00,0,333.3,11/13/2020 7:44
1199,1200,MAE HONG SON,6/30/2016,24.9,31.5,NW,12.97,20:56:00,33.8,388.6,11/13/2020 7:44
1316,1317,MAE HONG SON,7/5/2016,24.3,31.1,SSW,14.83,17:20:00,2.7,428.7,11/13/2020 7:44
1353,1354,MAE HONG SON,7/3/2016,24.2,31,SSW,14.83,17:20:00,8.7,426,11/13/2020 7:44
1418,1419,MAE HONG SON,7/6/2016,24.5,32.5,S,9.27,18:10:00,8.1,436.8,11/13/2020 7:44
1521,1522,MAE HONG SON,7/7/2016,24.7,31.7,NW,11.12,11:57:00,5.2,442,11/13/2020 7:44
1634,1635,MAE HONG SON,7/8/2016,24.4,32.5,SSE,20.39,13:04:00,0,442,11/13/2020 7:44
1746,1747,MAE HONG SON,7/9/2016,24.5,31.9,SE,16.68,12:16:00,14.4,456.4,11/13/2020 7:44
1857,1858,MAE HONG SON,7/10/2016,24.3,31.3,SE,16.68,11:52:00,17.6,474,11/13/2020 7:44
1970,1971,MAE HONG SON,7/11/2016,24.2,31.9,SE,12.97,11:42:00,5.7,479.7,11/13/2020 7:44
2082,2083,MAE HONG SON,7/12/2016,24,30.5,NNW,42.62,18:50:00,1.7,481.4,11/13/2020 7:44
2196,2197,MAE HONG SON,7/13/2016,24.2,31.2,SE,12.97,19:12:00,0.5,481.9,11/13/2020 7:44
2309,2310,MAE HONG SON,7/14/2016,24.5,31.8,S,16.68,15:06:00,1.2,483.1,11/13/2020 7:44
2421,2422,MAE HONG SON,7/15/2016,24.3,30.8,NNW,20.39,15:57:00,13.8,496.9,11/13/2020 7:44
2530,2531,MAE HONG SON,7/16/2016,23.5,32.3,ESE,18.53,14:27:00,0,496.9,11/13/2020 7:44
2640,2641,MAE HONG SON,7/17/2016,24.3,31.6,SSE,14.83,14:51:00,7.7,504.6,11/13/2020 7:44
2747,2748,MAE HONG SON,7/18/2016,23.3,31.9,SE,12.97,12:35:00,0,504.6,11/13/2020 7:44
2857,2858,MAE HONG SON,7/19/2016,24.5,34.7,SE,14.83,17:35:00,0,504.6,11/13/2020 7:44
2970,2971,MAE HONG SON,8/5/2016,24.9,31.7,SE,20.39,13:57:00,1.3,592.2,11/13/2020 7:44
3045,3046,MAE HONG SON,7/20/2016,24.9,34.1,S,20.39,20:32:00,1,505.6,11/13/2020 7:44
3087,3088,MAE HONG SON,7/21/2016,24.2,30,SSW,18.53,14:36:00,9.5,515.1,11/13/2020 7:44
3194,3195,MAE HONG SON,7/22/2016,23,33.4,WNW,20.39,19:37:00,17,532.1,11/13/2020 7:44
3303,3304,MAE HONG SON,7/23/2016,23.5,30.8,E,9.27,21:22:00,0,532.1,11/13/2020 7:44
3406,3407,MAE HONG SON,7/24/2016,24.6,33.8,N,14.83,21:15:00,3.8,535.9,11/13/2020 7:44
3618,3619,MAE HONG SON,7/26/2016,23.4,34.4,S,22.24,19:49:00,0,544,11/13/2020 7:44
3723,3724,MAE HONG SON,7/27/2016,25,36.3,WNW,12.97,14:21:00,4,548,11/13/2020 7:44
3826,3827,MAE HONG SON,7/28/2016,23.6,34,SE,20.39,17:34:00,1.9,549.9,11/13/2020 7:44
3937,3938,MAE HONG SON,7/29/2016,24.5,34,ESE,18.53,14:10:00,4.9,554.8,11/13/2020 7:44
4043,4044,MAE HONG SON,7/30/2016,24.5,33.5,SW,27.8,12:46:00,31.7,586.5,11/13/2020 7:44
4152,4153,MAE HONG SON,7/31/2016,24.5,31.8,SSE,16.68,13:20:00,1.2,587.7,11/13/2020 7:44
4255,4256,MAE HONG SON,8/1/2016,23.8,32.4,ESE,25.95,13:29:00,2.7,590.4,11/13/2020 7:44
4360,4361,MAE HONG SON,8/2/2016,24.4,32.5,WSW,14.83,12:39:00,0.5,590.9,11/13/2020 7:44
4472,4473,MAE HONG SON,8/3/2016,24.9,33.8,E,16.68,16:13:00,0,590.9,11/13/2020 7:44
4576,4577,MAE HONG SON,8/4/2016,24.7,33.5,SE,16.68,19:44:00,0,590.9,11/13/2020 7:44
4786,4787,MAE HONG SON,8/6/2016,24.3,32,SE,11.12,15:21:00,0,592.2,11/13/2020 7:44
4893,4894,MAE HONG SON,8/7/2016,24.4,32,SSE,11.12,9:03:00,0,592.2,11/13/2020 7:44
4999,5000,MAE HONG SON,8/8/2016,25.3,33.8,S,14.83,10:53:00,13.8,606,11/13/2020 7:44
5105,5106,MAE HONG SON,8/9/2016,24.2,32.2,S,16.68,14:02:00,0,606,11/13/2020 7:44
5213,5214,MAE HONG SON,8/10/2016,24.7,33.6,S,12.97,15:00:00,0,606,11/13/2020 7:44
5323,5324,MAE HONG SON,8/11/2016,24.6,32.2,SE,22.24,17:50:00,0,606,11/13/2020 7:44
5431,5432,MAE HONG SON,8/12/2016,24.9,31.8,SE,5.56,8:04:00,11.8,617.8,11/13/2020 7:44
5534,5535,MAE HONG SON,8/13/2016,23.7,29.5,SE,20.39,20:31:00,0,617.8,11/13/2020 7:44
5636,5637,MAE HONG SON,8/14/2016,24.7,30.5,SE,12.97,21:58:00,3,620.8,11/13/2020 7:44
5742,5743,MAE HONG SON,8/15/2016,24.5,28.4,SE,12.97,16:36:00,4.8,625.6,11/13/2020 7:44
5845,5846,MAE HONG SON,8/16/2016,23.2,29.3,NNW,22.24,12:58:00,19.3,644.9,11/13/2020 7:44
5952,5953,MAE HONG SON,8/17/2016,24.5,30.7,NW,22.24,12:39:00,3.9,648.8,11/13/2020 7:44
6061,6062,MAE HONG SON,8/18/2016,24.6,32.5,SSE,18.53,19:40:00,0,648.8,11/13/2020 7:44
6167,6168,MAE HONG SON,8/19/2016,24.3,32.5,ESE,14.83,13:10:00,16.5,665.3,11/13/2020 7:44
6275,6276,MAE HONG SON,8/20/2016,24.2,27.8,ESE,11.12,15:43:00,6.5,671.8,11/13/2020 7:44
6380,6381,MAE HONG SON,8/21/2016,23.5,33.5,SE,18.53,19:12:00,0,671.8,11/13/2020 7:44
6485,6486,MAE HONG SON,8/22/2016,24.5,33.5,SE,24.09,20:46:00,11.8,683.6,11/13/2020 7:44
6592,6593,MAE HONG SON,8/23/2016,24.3,32.2,SSE,12.97,14:23:00,0.6,684.2,11/13/2020 7:44
6701,6702,MAE HONG SON,8/24/2016,24.8,33.3,E,18.53,14:16:00,14.5,698.7,11/13/2020 7:44
6809,6810,MAE HONG SON,8/25/2016,25.1,33,E,18.53,14:46:00,2.7,701.4,11/13/2020 7:44
6913,6914,MAE HONG SON,8/26/2016,24.5,34,ENE,35.21,16:45:00,57.5,758.9,11/13/2020 7:44
7021,7022,MAE HONG SON,8/27/2016,24.3,31,SE,16.68,14:05:00,3.3,762.2,11/13/2020 7:44
7129,7130,MAE HONG SON,8/28/2016,24.5,32.2,WNW,16.68,18:29:00,35,797.2,11/13/2020 7:44
7237,7238,MAE HONG SON,8/29/2016,23.7,33.8,SE,20.39,16:45:00,2,799.2,11/13/2020 7:44
7350,7351,MAE HONG SON,8/30/2016,24.5,32.6,ESE,14.83,11:46:00,0.9,800.1,11/13/2020 7:44
7459,7460,MAE HONG SON,8/31/2016,24,32.5,SSW,35.21,15:55:00,22.2,822.3,11/13/2020 7:44
7572,7573,MAE HONG SON,9/1/2016,24.4,33,SSE,16.68,17:56:00,0.3,822.6,11/13/2020 7:44
7680,7681,MAE HONG SON,9/4/2016,23.8,31.9,SSW,20.39,21:52:00,2.1,830.8,11/13/2020 7:44
7782,7783,MAE HONG SON,9/2/2016,24.4,32.2,SSE,22.24,13:45:00,6.1,828.7,11/13/2020 7:44
7901,7902,MAE HONG SON,9/3/2016,24,32.5,SSE,16.68,12:58:00,0,822.6,11/13/2020 7:44
8021,8022,MAE HONG SON,9/5/2016,24.2,33,S,12.97,21:43:00,0,830.8,11/13/2020 7:44
8127,8128,MAE HONG SON,9/6/2016,24.7,32.9,NW,12.97,15:52:00,0,830.8,11/13/2020 7:44
8233,8234,MAE HONG SON,9/7/2016,25.1,32.4,WNW,16.68,13:23:00,0,830.8,11/13/2020 7:44
8343,8344,MAE HONG SON,9/8/2016,24.8,33.2,SSE,14.83,15:25:00,10.1,840.9,11/13/2020 7:44
8450,8451,MAE HONG SON,9/9/2016,24.1,32.1,S,16.68,21:15:00,1.2,842.1,11/13/2020 7:44
8553,8554,MAE HONG SON,9/10/2016,24.3,33.2,SE,16.68,12:39:00,8.3,850.4,11/13/2020 7:44
8663,8664,MAE HONG SON,9/11/2016,24.4,29.2,NNE,14.83,13:45:00,11.2,861.6,11/13/2020 7:44
8773,8774,MAE HONG SON,9/12/2016,23.5,27.6,W,9.27,16:10:00,12.1,873.7,11/13/2020 7:44
8884,8885,MAE HONG SON,9/13/2016,23.4,33.2,ESE,14.83,18:25:00,0,873.7,11/13/2020 7:44
9071,9072,MAE HONG SON,9/14/2016,23.5,32.1,N,18.53,19:50:00,9.9,883.6,11/13/2020 7:44
9099,9100,MAE HONG SON,9/15/2016,24,31.5,SE,14.83,15:53:00,7.8,891.4,11/13/2020 7:44
9213,9214,MAE HONG SON,9/16/2016,24.5,32.2,ESE,14.83,13:18:00,,891.4,11/13/2020 7:44
9406,9407,MAE HONG SON,9/18/2016,25.3,27.6,N,22.24,11:32:00,7.5,898.9,11/13/2020 7:44
9605,9606,MAE HONG SON,9/20/2016,24.3,32.2,SE,20.39,12:51:00,6.1,905,11/13/2020 7:44
9703,9704,MAE HONG SON,9/21/2016,31.1,23.8,NNE,27.8,14:28:00,6.4,911.4,11/13/2020 7:44
9823,9824,MAE HONG SON,9/22/2016,23.8,33,NW,11.12,11:39:00,,911.4,11/13/2020 7:44
10021,10022,MAE HONG SON,9/24/2016,23.8,34.5,NNE,25.95,14:53:00,13.7,925.1,11/13/2020 7:44
10124,10125,MAE HONG SON,9/25/2016,23.7,32.2,N,16.68,14:42:00,0.1,925.2,11/13/2020 7:44
10221,10222,MAE HONG SON,9/26/2016,24.6,32.1,ESE,22.24,15:13:00,2.2,927.4,11/13/2020 7:44
10324,10325,MAE HONG SON,9/27/2016,24.2,32.1,ESE,16.68,15:34:00,0.1,927.5,11/13/2020 7:44
10424,10425,MAE HONG SON,9/28/2016,23.4,32.6,SE,20.39,14:50:00,,927.5,11/13/2020 7:44
10523,10524,MAE HONG SON,9/29/2016,24.5,33.6,ESE,37.07,14:05:00,14.2,941.7,11/13/2020 7:44
10625,10626,MAE HONG SON,9/30/2016,23,32.6,WSW,22.24,16:07:00,,941.7,11/13/2020 7:44
10721,10722,MAE HONG SON,10/1/2016,24.4,34.2,N,12.97,17:29:00,40.8,982.5,11/13/2020 7:44
10820,10821,MAE HONG SON,10/2/2016,24.2,32.3,N,14.83,13:15:00,,982.5,11/13/2020 7:44
10923,10924,MAE HONG SON,10/3/2016,25,34.5,N,16.68,15:19:00,,982.5,11/13/2020 7:44
11027,11028,MAE HONG SON,10/4/2016,24.4,33.6,NE,25.95,17:20:00,5,987.5,11/13/2020 7:44
11327,11328,MAE HONG SON,10/7/2016,24.5,32.4,ESE,12.97,15:46:00,,987.5,11/13/2020 7:44
11428,11429,MAE HONG SON,10/8/2016,24.2,33.2,WNW,12.97,13:52:00,,987.5,11/13/2020 7:44
11533,11534,MAE HONG SON,10/9/2016,24.4,34.3,E,27.8,19:56:00,26.2,1013.7,11/13/2020 7:44
11635,11636,MAE HONG SON,10/10/2016,23.9,33,WNW,14.83,13:21:00,,1013.7,11/13/2020 7:44
11732,11733,MAE HONG SON,10/11/2016,23.8,34,SE,18.53,19:01:00,1.4,1015.1,11/13/2020 7:44
11828,11829,MAE HONG SON,10/12/2016,24.2,32.7,ESE,24.09,17:58:00,,1015.1,11/13/2020 7:44
11934,11935,MAE HONG SON,10/13/2016,23.9,33.4,NNW,14.83,16:11:00,,1015.1,11/13/2020 7:44
12041,12042,MAE HONG SON,10/14/2016,23.6,33.6,W,11.12,14:33:00,,1015.1,11/13/2020 7:44
12139,12140,MAE HONG SON,10/15/2016,22.7,34.5,W,16.68,13:15:00,,1015.1,11/13/2020 7:44
12233,12234,MAE HONG SON,10/16/2016,23.4,31.4,WNW,11.12,15:58:00,,1015.1,11/13/2020 7:44
12330,12331,MAE HONG SON,10/17/2016,23.5,33.1,WSW,24.09,16:14:00,5.7,1020.8,11/13/2020 7:44
12433,12434,MAE HONG SON,10/18/2016,22.3,33.5,W,12.97,13:35:00,,1020.8,11/13/2020 7:44
12541,12542,MAE HONG SON,10/19/2016,22.7,33.2,WSW,18.53,14:21:00,,1020.8,11/13/2020 7:44
12645,12646,MAE HONG SON,10/20/2016,23.2,33.1,SE,29.65,20:20:00,11.9,1032.7,11/13/2020 7:44
12741,12742,MAE HONG SON,10/21/2016,23.4,33,ESE,11.12,18:22:00,,1032.7,11/13/2020 7:44
12860,12861,MAE HONG SON,10/22/2016,24.5,33,SSE,9.27,10:55:00,,1032.7,11/13/2020 7:44
12978,12979,MAE HONG SON,10/23/2016,24.6,32.8,SE,12.97,0:15:45,,1032.7,11/13/2020 7:44
13091,13092,MAE HONG SON,10/24/2016,24.3,30.7,SE,18.53,14:10:00,7.9,1040.6,11/13/2020 7:44
13198,13199,MAE HONG SON,10/25/2016,23.5,30.5,ESE,16.68,17:15:00,2.1,1042.7,11/13/2020 7:44
13300,13301,MAE HONG SON,10/26/2016,24,33.7,NE,12.97,15:07:00,0.4,1043.1,11/13/2020 7:44
13397,13398,MAE HONG SON,10/27/2016,24.1,33.5,NE,27.8,18:56:00,6.9,1050,11/13/2020 7:44
13499,13500,MAE HONG SON,10/28/2016,24.3,32.7,E,31.51,17:21:00,18.1,1068.1,11/13/2020 7:44
13601,13602,MAE HONG SON,10/29/2016,23,31,W,12.97,15:16:00,6.1,1074.2,11/13/2020 7:44
13798,13799,MAE HONG SON,10/31/2016,22.5,33.4,N,14.83,13:42:00,,1074.2,11/13/2020 7:44
13898,13899,MAE HONG SON,11/1/2016,22.4,31.6,SE,22.24,17:09:00,0.2,1074.4,11/13/2020 7:44
14096,14097,MAE HONG SON,11/3/2016,22.7,32.5,W,12.97,11:15:00,,1074.4,11/13/2020 7:44
14394,14395,MAE HONG SON,11/6/2016,22.6,32,E,14.83,18:15:00,,1074.4,11/13/2020 7:44
14495,14496,MAE HONG SON,11/7/2016,22.2,32.7,SE,11.12,13:05:00,,1074.4,11/13/2020 7:44
14600,14601,MAE HONG SON,11/8/2016,22.6,32.2,ESE,14.83,19:18:00,35.4,1109.8,11/13/2020 7:44
14706,14707,MAE HONG SON,11/9/2016,23.6,32,ESE,12.97,18:38:00,0.4,1110.2,11/13/2020 7:44
14805,14806,MAE HONG SON,11/10/2016,24.5,31.7,ESE,11.12,12:06:00,6.1,1116.3,11/13/2020 7:44
14908,14909,MAE HONG SON,11/11/2016,23.6,30.9,W,12.97,18:11:00,0.3,1116.6,11/13/2020 7:44
15011,15012,MAE HONG SON,11/12/2016,23.5,31.9,N,14.83,14:59:00,,1116.6,11/13/2020 7:44
15114,15115,MAE HONG SON,11/13/2016,23.8,32.2,SE,12.97,17:29:00,,1116.6,11/13/2020 7:44
15223,15224,MAE HONG SON,11/14/2016,23.5,32,E,12.97,19:06:00,,1116.6,11/13/2020 7:44
15333,15334,MAE HONG SON,11/15/2016,22.5,31.9,SE,16.68,19:08:00,3,1119.6,11/13/2020 7:44
15441,15442,MAE HONG SON,11/16/2016,22.4,31.5,SE,12.97,17:33:00,,1119.6,11/13/2020 7:44
15543,15544,MAE HONG SON,11/17/2016,22,30.9,ESE,14.83,17:50:00,,1119.6,11/13/2020 7:44
15649,15650,MAE HONG SON,11/18/2016,21.2,30.8,ESE,14.83,17:57:00,,1119.6,11/13/2020 7:44
15756,15757,MAE HONG SON,11/19/2016,21.7,31.1,ESE,14.83,18:02:00,,1119.6,11/13/2020 7:44
15865,15866,MAE HONG SON,11/20/2016,20.5,31,SSE,12.97,18:25:00,,1119.6,11/13/2020 7:44
15968,15969,MAE HONG SON,11/21/2016,18.8,29.3,ESE,14.83,17:50:00,,1119.6,11/13/2020 7:44
16072,16073,MAE HONG SON,11/22/2016,18.4,28.6,SE,12.97,18:02:00,,1119.6,11/13/2020 7:44
16175,16176,MAE HONG SON,11/23/2016,17.6,28.3,S,14.83,18:09:00,,1119.6,11/13/2020 7:44
16278,16279,MAE HONG SON,11/24/2016,17.1,28.6,ESE,9.27,18:32:00,,1119.6,11/13/2020 7:44
16377,16378,MAE HONG SON,11/25/2016,17,29.3,E,12.97,9:38:00,,1119.6,11/13/2020 7:44
16581,16582,MAE HONG SON,11/27/2016,19.8,30.3,ESE,12.97,18:17:00,0.2,1119.8,11/13/2020 7:44
16689,16690,MAE HONG SON,11/28/2016,21.1,29.4,NW,11.12,15:39:00,,1119.8,11/13/2020 7:44
16999,17000,MAE HONG SON,12/1/2016,19.6,29.7,S,11.12,15:06:00,,1119.8,11/13/2020 7:44
17112,17113,MAE HONG SON,12/2/2016,19.8,30,N,12.97,14:13:00,,1119.8,11/13/2020 7:44
17212,17213,MAE HONG SON,12/3/2016,19.4,29.5,ESE,12.97,18:07:00,,1119.8,11/13/2020 7:44
17316,17317,MAE HONG SON,12/4/2016,18.5,29.2,E,12.97,17:59:00,,1119.8,11/13/2020 7:44
17422,17423,MAE HONG SON,12/5/2016,19.1,30.7,ESE,9.27,16:50:00,,1119.8,11/13/2020 7:44
17524,17525,MAE HONG SON,12/6/2016,19,31,N,16.68,13:39:00,,1119.8,11/13/2020 7:44
17634,17635,MAE HONG SON,12/7/2016,17.9,29.1,WNW,12.97,13:30:00,,1119.8,11/13/2020 7:44
17744,17745,MAE HONG SON,12/8/2016,18.7,27.7,NW,9.27,12:47:00,,1119.8,11/13/2020 7:44
17856,17857,MAE HONG SON,12/9/2016,17,28.5,ESE,11.12,20:42:00,,1119.8,11/13/2020 7:44
17963,17964,MAE HONG SON,12/10/2016,16.8,28.4,ESE,12.97,17:25:00,,1119.8,11/13/2020 7:44
18068,18069,MAE HONG SON,12/11/2016,17.2,28.4,W,12.97,11:53:00,,1119.8,11/13/2020 7:44
18277,18278,MAE HONG SON,12/13/2016,18.6,28.9,ESE,11.12,17:39:00,,1119.8,11/13/2020 7:44
18382,18383,MAE HONG SON,12/14/2016,17.5,28.9,SE,16.68,18:52:00,,1119.8,11/13/2020 7:44
18574,18575,MAE HONG SON,12/16/2016,16.7,25.8,SE,7.41,13:20:00,,1119.8,11/13/2020 7:44
18668,18669,MAE HONG SON,12/17/2016,21.1,28.1,NE,14.83,14:44:00,,1119.8,11/13/2020 7:44
18769,18770,MAE HONG SON,12/18/2016,18.5,28.3,SSE,14.83,18:53:00,,1119.8,11/13/2020 7:44
18878,18879,MAE HONG SON,12/19/2016,18,29.4,SE,12.97,18:50:00,,1119.8,11/13/2020 7:44
19090,19091,MAE HONG SON,12/21/2016,16.8,29.1,WSW,12.97,13:51:00,,1119.8,11/13/2020 7:44
19200,19201,MAE HONG SON,12/22/2016,15.9,28.8,ESE,12.97,17:42:00,,1119.8,11/13/2020 7:44
19304,19305,MAE HONG SON,12/23/2016,17.5,29,SE,11.12,17:52:00,,1119.8,11/13/2020 7:44
19412,19413,MAE HONG SON,12/24/2016,17.4,29.8,SE,12.97,18:24:00,,1119.8,11/13/2020 7:44
19516,19517,MAE HONG SON,12/25/2016,16.4,29.7,ESE,14.83,18:08:00,,1119.8,11/13/2020 7:44
19626,19627,MAE HONG SON,12/26/2016,17.7,30,E,18.53,18:46:00,,1119.8,11/13/2020 7:44
19736,19737,MAE HONG SON,12/27/2016,17.1,29.7,SSE,12.97,18:02:00,,1119.8,11/13/2020 7:44
19844,19845,MAE HONG SON,12/28/2016,17.4,29.6,SE,16.68,18:19:00,,1119.8,11/13/2020 7:44
19948,19949,MAE HONG SON,12/29/2016,17.8,30.2,SSE,18.53,18:21:00,,1119.8,11/13/2020 7:44
20054,20055,MAE HONG SON,12/30/2016,16.4,29,WNW,12.97,13:42:00,,1119.8,11/13/2020 7:44
20243,20243,MAE HONG SON,1/1/2017,17.8,28.4,NNE,14.83,16:38:00,,0,11/13/2020 7:44
20447,20447,MAE HONG SON,1/3/2017,20.4,28.5,SE,12.97,18:22:00,8.2,8.2,11/13/2020 7:44
20546,20546,MAE HONG SON,1/4/2017,21,22.4,WNW,12.97,13:30:00,2.5,10.7,11/13/2020 7:44
20643,20643,MAE HONG SON,1/5/2017,20.2,26.5,W,9.27,10:11:00,,10.7,11/13/2020 7:44
20736,20736,MAE HONG SON,1/6/2017,19.4,28.6,SSE,11.12,18:17:00,,10.7,11/13/2020 7:44
20844,20844,MAE HONG SON,1/7/2017,18.4,28.7,SE,14.83,18:17:00,,10.7,11/13/2020 7:44
20944,20944,MAE HONG SON,1/8/2017,15.5,29,E,16.68,18:20:00,,10.7,11/13/2020 7:44
21046,21046,MAE HONG SON,1/9/2017,17,30.2,ESE,14.83,19:12:00,,10.7,11/13/2020 7:44
21141,21141,MAE HONG SON,1/10/2017,20,29.1,S,11.12,16:06:00,0.4,11.1,11/13/2020 7:44
21337,21337,MAE HONG SON,1/12/2017,21.2,30.3,SE,12.97,18:11:00,,11.1,11/13/2020 7:44
21440,21440,MAE HONG SON,1/13/2017,19.1,28.6,W,16.68,15:56:00,,11.1,11/13/2020 7:44
